transaction_id,amount,payment_mode,merchant_category,dispute_reason_code,ip_shipping_match,failed_attempts_last_24h,account_age_days,past_dispute_count,is_vpn_used,is_chargeback_fraud
pay_00000233,1117.44,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,411,1,0,0
pay_00000234,425.82,DEBIT_CARD,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,387,0,0,0
pay_00000235,2022.64,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,227,0,0,0
pay_00000236,594.37,DEBIT_CARD,RETAIL,13.3_NOT_AS_DESCRIBED,0,0,423,0,0,1
pay_00000237,136.92,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,534,0,1,0
pay_00000238,1655.45,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,209,0,0,0
pay_00000239,392.4,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,476,0,0,0
pay_00000240,4331.62,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,445,0,0,0
pay_00000241,4716.34,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,422,0,0,0
pay_00000242,3795.26,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,784,1,0,0
pay_00000243,793.43,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,892,0,0,0
pay_00000244,123.37,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,325,0,1,0
pay_00000245,4053.29,WALLET,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,640,0,0,0
pay_00000246,938.41,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,342,0,0,0
pay_00000247,5201.26,DEBIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,760,0,0,0
pay_00000248,5070.6,WALLET,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,273,0,0,0
pay_00000249,2976.08,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,701,0,0,0
pay_00000250,623.16,CREDIT_CARD,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,2,331,0,0,0
pay_00000251,829.44,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,470,2,0,0
pay_00000252,2957.09,UPI,GAMING,13.3_NOT_AS_DESCRIBED,1,0,428,0,0,0
pay_00000253,671.72,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,1,300,0,0,0
pay_00000254,378.58,NETBANKING,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,740,0,0,0
pay_00000255,1320.61,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,0,1,809,0,0,0
pay_00000256,4226.94,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,494,0,0,1
pay_00000257,1886.24,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,2,748,0,0,0
pay_00000258,1366.17,NETBANKING,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,234,0,0,0
pay_00000259,253.34,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,1,1,872,0,1,0
pay_00000260,1531.8,CREDIT_CARD,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,183,0,0,0
pay_00000261,7015.85,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,771,1,0,0
pay_00000262,326.38,CREDIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,2,91,0,0,1
pay_00000263,1195.74,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,0,2,109,2,0,0
pay_00000264,3247.91,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,752,0,0,0
pay_00000265,2125.05,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,505,0,0,0
pay_00000266,1891.11,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,2,13,0,0,0
pay_00000267,1918.43,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,461,0,0,0
pay_00000268,768.24,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,1,0,179,0,0,0
pay_00000269,621.34,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,0,0,182,1,0,1
pay_00000270,2586.06,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,478,0,0,0
pay_00000271,2591.99,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,2,658,0,1,0
pay_00000272,3126.93,WALLET,TRAVEL,10.5_VISA_EASY_PAYMENT,1,0,808,0,0,0
pay_00000273,3766.92,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,97,0,0,0
pay_00000274,1174.14,NETBANKING,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,209,0,0,0
pay_00000275,1144.28,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,1,888,0,0,0
pay_00000276,2501.42,CREDIT_CARD,GAMING,13.3_NOT_AS_DESCRIBED,1,0,906,0,0,1
pay_00000277,1674.58,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,425,1,1,0
pay_00000278,1915.83,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,44,0,0,0
pay_00000279,2482.93,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,472,1,0,1
pay_00000280,3410.99,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,746,0,0,0
pay_00000281,718.72,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,2,605,0,0,0
pay_00000282,806.41,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,136,1,0,0
pay_00000283,248.04,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,676,0,0,0
pay_00000284,1395.12,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,952,0,0,0
pay_00000285,154.91,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,0,910,0,0,1
pay_00000286,1039.91,UPI,GAMING,13.3_NOT_AS_DESCRIBED,1,1,541,1,0,0
pay_00000287,1273.44,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,2,903,0,0,0
pay_00000288,606.45,CREDIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,729,0,0,0
pay_00000289,1440.45,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,938,1,0,0
pay_00000290,146.46,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,542,0,0,0
pay_00000291,157.1,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,0,0,248,0,0,0
pay_00000292,2694.03,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,220,0,0,0
pay_00000293,769.88,CREDIT_CARD,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,0,0,970,0,1,0
pay_00000294,303.83,UPI,ELECTRONICS,10.5_VISA_EASY_PAYMENT,0,0,559,0,0,1
pay_00000295,1207.98,WALLET,ELECTRONICS,13.3_NOT_AS_DESCRIBED,0,1,674,0,0,1
pay_00000296,2304.47,NETBANKING,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,888,2,1,0
pay_00000297,464.68,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,446,0,0,0
pay_00000298,1562.83,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,1,1,144,0,0,0
pay_00000299,233.82,DEBIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,760,0,0,0
pay_00000300,179.6,NETBANKING,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,1,74,1,0,0
pay_00000301,1236.86,DEBIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,29,0,0,0
pay_00000302,1266.87,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,0,1,762,0,1,0
pay_00000303,1621.81,WALLET,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,121,0,0,0
pay_00000304,2042.44,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,2,15,0,0,0
pay_00000305,5685.34,DEBIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,220,0,0,0
pay_00000306,1189.44,NETBANKING,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,307,0,0,0
pay_00000307,685.03,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,824,0,0,0
pay_00000308,2478.48,NETBANKING,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,472,0,0,0
pay_00000309,573.78,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,682,0,0,0
pay_00000310,966.98,WALLET,GAMING,13.3_NOT_AS_DESCRIBED,0,0,916,0,0,1
pay_00000311,222.56,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,687,0,0,0
pay_00000312,138.52,WALLET,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,832,0,1,0
pay_00000313,5031.07,UPI,GAMING,13.3_NOT_AS_DESCRIBED,1,1,629,0,0,0
pay_00000314,2811.65,DEBIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,1,349,0,0,0
pay_00000315,1885.96,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,0,0,2,0,1,0
pay_00000316,888.79,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,878,0,0,0
pay_00000317,385.46,UPI,RETAIL,10.5_VISA_EASY_PAYMENT,0,1,32,0,0,0
pay_00000318,355.18,DEBIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,879,0,0,0
pay_00000319,532.01,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,0,1,310,1,0,1
pay_00000320,1295.19,CREDIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,810,0,0,0
pay_00000321,1980.77,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,670,0,1,0
pay_00000322,1719.09,WALLET,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,0,1,265,0,0,0
pay_00000323,592.62,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,275,0,0,0
pay_00000324,4747.16,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,0,0,646,0,0,0
pay_00000325,2108.53,UPI,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,968,0,0,0
pay_00000326,1312.35,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,354,0,0,0
pay_00000327,1519.05,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,442,1,0,1
pay_00000328,916.06,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,769,0,0,0
pay_00000329,526.99,NETBANKING,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,1,397,0,0,0
pay_00000330,760.02,DEBIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,774,0,0,0
pay_00000331,2227.27,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,611,0,0,0
pay_00000332,121.75,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,157,0,0,0
pay_00000333,285.07,CREDIT_CARD,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,0,194,0,0,0
pay_00000334,170.64,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,507,0,0,0
pay_00000335,162.37,DEBIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,74,0,0,0
pay_00000336,3001.3,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,287,0,0,0
pay_00000337,1924.36,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,584,0,0,0
pay_00000338,1064.18,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,0,425,0,0,1
pay_00000339,254.44,NETBANKING,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,384,2,0,1
pay_00000340,1114.78,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,807,0,0,0
pay_00000341,1062.18,CREDIT_CARD,ELECTRONICS,13.3_NOT_AS_DESCRIBED,0,0,825,0,0,0
pay_00000342,385.29,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,1,637,0,1,0
pay_00000343,953.35,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,2,668,0,0,0
pay_00000344,862.5,NETBANKING,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,543,0,0,0
pay_00000345,1535.08,UPI,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,0,13,0,0,0
pay_00000346,1612.17,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,71,0,0,0
pay_00000347,169.54,NETBANKING,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,51,0,0,0
pay_00000348,804.08,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,577,0,0,0
pay_00000349,1574.69,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,557,0,0,0
pay_00000350,1149.16,CREDIT_CARD,GAMING,13.3_NOT_AS_DESCRIBED,1,0,625,0,1,1
pay_00000351,3012.02,CREDIT_CARD,TRAVEL,10.5_VISA_EASY_PAYMENT,1,0,565,0,0,0
pay_00000352,1712.46,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,2,441,0,0,0
pay_00000353,366.78,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,282,0,0,1
pay_00000354,209.77,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,622,1,0,0
pay_00000355,1642.59,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,144,0,0,0
pay_00000356,140.3,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,780,0,0,0
pay_00000357,1422.02,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,758,0,0,0
pay_00000358,4325.88,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,272,0,1,1
pay_00000359,1385.17,CREDIT_CARD,TRAVEL,13.3_NOT_AS_DESCRIBED,1,1,482,0,0,0
pay_00000360,836.95,NETBANKING,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,438,0,0,0
pay_00000361,1646.24,NETBANKING,RETAIL,10.5_VISA_EASY_PAYMENT,1,1,347,0,0,0
pay_00000362,1019.43,WALLET,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,52,0,0,0
pay_00000363,1283.22,NETBANKING,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,729,0,0,0
pay_00000364,4357.19,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,2,595,0,0,0
pay_00000365,831.89,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,0,455,3,0,0
pay_00000366,4973.64,DEBIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,2,506,1,0,1
pay_00000367,3636.36,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,588,0,0,0
pay_00000368,426.84,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,366,0,0,0
pay_00000369,207.83,CREDIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,664,0,0,0
pay_00000370,259.34,UPI,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,0,114,0,0,0
pay_00000371,127.58,NETBANKING,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,570,0,0,0
pay_00000372,248.81,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,679,0,0,0
pay_00000373,1823.31,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,453,0,0,0
pay_00000374,210.77,WALLET,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,2,769,0,0,0
pay_00000375,676.24,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,455,0,0,0
pay_00000376,2895.29,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,496,1,0,0
pay_00000377,135.32,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,346,0,0,0
pay_00000378,2626.8,DEBIT_CARD,ELECTRONICS,10.5_VISA_EASY_PAYMENT,1,0,600,1,0,0
pay_00000379,596.63,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,189,0,1,0
pay_00000380,288.63,DEBIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,560,0,0,0
pay_00000381,1889.73,DEBIT_CARD,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,574,0,0,0
pay_00000382,1587.1,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,0,0,721,0,0,1
pay_00000383,3249.12,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,900,0,0,0
pay_00000384,2092.44,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,208,0,0,0
pay_00000385,2540.49,UPI,RETAIL,10.5_VISA_EASY_PAYMENT,1,0,484,2,0,0
pay_00000386,597.0,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,69,0,0,0
pay_00000387,393.0,WALLET,ELECTRONICS,10.5_VISA_EASY_PAYMENT,1,0,69,0,0,0
pay_00000388,2183.13,NETBANKING,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,52,0,0,0
pay_00000389,2566.31,NETBANKING,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,619,0,0,0
pay_00000390,7085.51,NETBANKING,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,558,0,0,0
pay_00000391,898.12,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,145,3,0,1
pay_00000392,797.87,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,489,0,0,0
pay_00000393,2346.93,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,597,0,0,0
pay_00000394,725.1,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,30,0,0,0
pay_00000395,4105.21,DEBIT_CARD,GAMING,10.5_VISA_EASY_PAYMENT,1,0,689,0,0,0
pay_00000396,3032.26,CREDIT_CARD,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,1,435,0,0,0
pay_00000397,940.53,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,545,1,1,0
pay_00000398,2184.68,CREDIT_CARD,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,1,877,0,0,0
pay_00000399,2206.95,UPI,RETAIL,10.5_VISA_EASY_PAYMENT,1,3,983,0,0,1
pay_00000400,263.26,UPI,RETAIL,10.5_VISA_EASY_PAYMENT,1,0,826,0,0,0
pay_00000401,3592.67,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,0,0,362,0,0,1
pay_00000402,1155.56,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,861,0,0,0
pay_00000403,2727.0,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,746,0,0,0
pay_00000404,678.6,WALLET,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,679,1,0,0
pay_00000405,3488.19,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,742,1,0,0
pay_00000406,839.48,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,2,249,0,0,0
pay_00000407,116.35,CREDIT_CARD,ELECTRONICS,10.5_VISA_EASY_PAYMENT,1,0,711,0,0,1
pay_00000408,3636.86,CREDIT_CARD,GAMING,10.5_VISA_EASY_PAYMENT,1,1,37,0,0,1
pay_00000409,243.59,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,967,0,0,0
pay_00000410,676.98,DEBIT_CARD,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,1,15,0,0,1
pay_00000411,4595.46,DEBIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,445,0,0,0
pay_00000412,4611.92,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,93,0,0,0
pay_00000413,1378.0,UPI,RETAIL,10.5_VISA_EASY_PAYMENT,1,0,778,0,0,0
pay_00000414,1598.85,NETBANKING,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,788,0,0,0
pay_00000415,992.52,DEBIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,634,0,0,0
pay_00000416,620.53,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,237,0,0,1
pay_00000417,697.73,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,0,0,649,1,0,1
pay_00000418,1774.49,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,710,0,0,0
pay_00000419,2193.76,CREDIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,788,0,0,0
pay_00000420,2452.29,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,576,0,0,0
pay_00000421,2438.25,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,0,1,853,0,0,1
pay_00000422,243.46,CREDIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,0,632,0,0,0
pay_00000423,1123.07,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,647,0,0,0
pay_00000424,188.92,DEBIT_CARD,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,0,614,0,0,0
pay_00000425,1296.19,DEBIT_CARD,TRAVEL,13.3_NOT_AS_DESCRIBED,1,1,64,0,0,0
pay_00000426,973.83,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,0,2,304,0,0,0
pay_00000427,3379.93,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,226,0,0,0
pay_00000428,748.29,UPI,GAMING,13.3_NOT_AS_DESCRIBED,1,1,303,0,1,0
pay_00000429,286.76,DEBIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,0,192,0,0,1
pay_00000430,331.46,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,2,323,0,1,0
pay_00000431,2250.15,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,685,0,0,0
pay_00000432,1544.36,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,273,0,0,0
pay_00000433,259.91,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,435,0,0,0
pay_00000434,231.78,NETBANKING,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,427,0,0,0
pay_00000435,1910.81,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,706,0,0,0
pay_00000436,213.32,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,874,0,0,0
pay_00000437,2687.78,CREDIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,2,126,1,0,0
pay_00000438,1937.5,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,204,0,0,0
pay_00000439,227.27,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,0,909,0,0,0
pay_00000440,232.98,CREDIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,2,742,0,0,0
pay_00000441,6573.19,DEBIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,484,1,0,1
pay_00000442,803.26,NETBANKING,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,844,1,0,0
pay_00000443,794.58,WALLET,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,539,0,1,0
pay_00000444,2613.36,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,90,0,1,0
pay_00000445,4513.25,DEBIT_CARD,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,559,0,0,0
pay_00000446,6503.16,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,627,0,0,0
pay_00000447,2199.85,CREDIT_CARD,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,0,1,40,0,0,0
pay_00000448,808.03,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,581,0,0,0
pay_00000449,230.79,WALLET,GAMING,10.5_VISA_EASY_PAYMENT,1,0,160,0,0,0
pay_00000450,2351.86,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,100,1,0,0
pay_00000451,1326.04,WALLET,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,508,2,0,0
pay_00000452,928.05,DEBIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,0,301,0,0,0
pay_00000453,3652.36,NETBANKING,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,3,870,1,0,1
pay_00000454,276.82,DEBIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,244,1,0,0
pay_00000455,1117.76,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,0,0,336,0,0,0
pay_00000456,117.13,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,842,0,0,0
pay_00000457,1048.53,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,506,1,0,0
pay_00000458,186.93,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,380,0,0,0
pay_00000459,289.74,CREDIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,549,0,0,0
pay_00000460,287.54,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,143,0,0,0
pay_00000461,1671.35,CREDIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,0,331,0,0,0
pay_00000462,2155.9,WALLET,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,500,0,0,0
pay_00000463,1413.33,NETBANKING,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,265,0,0,0
pay_00000464,5012.08,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,0,1,82,0,0,1
pay_00000465,804.69,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,737,0,0,0
pay_00000466,604.7,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,823,0,0,0
pay_00000467,3144.25,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,0,137,1,0,1
